0.99	5.513E-4	5.568686868686869E-4
0.98	0.0015664	0.0015983673469387755
0.97	0.0019319	0.0019916494845360825
0.96	0.0019997	0.0020830208333333334
0.95	0.0031225	0.003286842105263158
0.94	0.0036206	0.0038517021276595746
0.93	0.004305600000000001	0.004629677419354839
0.92	0.0042061	0.004571847826086956
0.91	0.0054597000000000005	0.00599967032967033
0.9	0.0046298	0.005144222222222222
0.89	0.0061001	0.006854044943820224
0.88	0.004935	0.005607954545454545
0.87	0.0056355	0.0064775862068965516
0.86	0.006746500000000001	0.007844767441860466
0.85	0.0050231	0.005909529411764706
0.84	0.0056596	0.006737619047619048
0.83	0.0080352	0.009680963855421687
0.82	0.006143099999999999	0.007491585365853658
0.81	0.0070976	0.008762469135802468
0.8	0.0086177	0.010772125
0.79	0.0084857	0.01074139240506329
0.78	0.0116585	0.014946794871794872
0.77	0.0085124	0.011055064935064935
0.76	0.0102802	0.01352657894736842
0.75	0.0099111	0.0132148
0.74	0.007603199999999999	0.010274594594594594
0.73	0.0131232	0.017976986301369863
0.72	0.0103933	0.01443513888888889
0.71	0.0106287	0.01497
0.7	0.009928099999999999	0.014183
0.69	0.010409299999999998	0.015085942028985506
0.68	0.0090791	0.013351617647058823
0.67	0.0114359	0.017068507462686566
0.66	0.0111761	0.016933484848484847
0.65	0.0099853	0.015362
0.64	0.010709900000000001	0.01673421875
0.63	0.013266	0.021057142857142858
0.62	0.0125784	0.020287741935483872
0.61	0.0111179	0.018226065573770493
0.6	0.0108885	0.0181475
0.59	0.012366199999999999	0.02095966101694915
0.58	0.010590899999999999	0.018260172413793102
0.57	0.0093634	0.01642701754385965
0.56	0.012321600000000002	0.022002857142857143
0.55	0.0101193	0.01839872727272727
0.54	0.010612100000000001	0.019652037037037037
0.53	0.013091100000000001	0.024700188679245283
0.52	0.009623099999999999	0.018505961538461537
0.51	0.0123616	0.02423843137254902
0.5	0.0180728	0.0361456
0.49	0.0138276	0.028219591836734694
0.48	0.012869799999999999	0.026812083333333334
0.47	0.014330299999999999	0.03049
0.46	0.0119821	0.02604804347826087
0.45	0.0098957	0.021990444444444444
0.44	0.0153726	0.03493772727272727
0.43	0.013025	0.030290697674418606
0.42	0.011878499999999998	0.028282142857142856
0.41	0.0110664	0.026991219512195123
0.4	0.0095218	0.0238045
0.39	0.0106865	0.02740128205128205
0.38	0.0102589	0.026997105263157895
0.37	0.0135465	0.03661216216216216
0.36	0.009512499999999998	0.02642361111111111
0.35	0.0143573	0.041020857142857144
0.34	0.011669	0.03432058823529412
0.33	0.0095173	0.02884030303030303
0.32	0.0132893	0.0415290625
0.31	0.0103219	0.033296451612903226
0.3	0.010397	0.03465666666666667
0.29	0.010587099999999999	0.03650724137931034
0.28	0.0077854000000000005	0.027805
0.27	0.0110707	0.04100259259259259
0.26	0.0089526	0.03443307692307692
0.25	0.010243	0.040972
0.24	0.008667	0.0361125
0.23	0.0081244	0.03532347826086957
0.22	0.0082822	0.03764636363636364
0.21	0.0098174	0.04674952380952381
0.2	0.009023000000000002	0.045115
0.19	0.009289200000000001	0.048890526315789475
0.18	0.0078386	0.043547777777777776
0.17	0.008429	0.04958235294117647
0.16	0.006493	0.04058125
0.15	0.00685	0.04566666666666667
0.14	0.005066	0.036185714285714286
0.13	0.0059256000000000005	0.045581538461538465
0.12	0.0056963	0.047469166666666666
0.11	0.0053329	0.04848090909090909
0.1	0.004182600000000001	0.041826
0.09	0.0027365999999999996	0.030406666666666665
0.08	0.00425	0.053125
0.07	0.004889100000000001	0.06984428571428572
0.06	0.0030535	0.05089166666666667
0.05	0.0025623	0.051246
0.04	0.0022689000000000003	0.0567225
0.03	0.0011293	0.037643333333333334
0.02	4.0480000000000003E-4	0.02024
0.01	6.485000000000001E-4	0.06485
0.01	6.485000000000001E-4	0.06485
0.02	4.0480000000000003E-4	0.02024
0.03	0.0011293	0.037643333333333334
0.04	0.0022689000000000003	0.0567225
0.05	0.0025623	0.051246
0.06	0.0030535	0.05089166666666667
0.07	0.004889100000000001	0.06984428571428572
0.08	0.00425	0.053125
0.09	0.0027365999999999996	0.030406666666666665
0.1	0.004182600000000001	0.041826
0.11	0.0053329	0.04848090909090909
0.12	0.0056963	0.047469166666666666
0.13	0.0059256000000000005	0.045581538461538465
0.14	0.005066	0.036185714285714286
0.15	0.00685	0.04566666666666667
0.16	0.006493	0.04058125
0.17	0.008429	0.04958235294117647
0.18	0.0078386	0.043547777777777776
0.19	0.009289200000000001	0.048890526315789475
0.2	0.009023000000000002	0.045115
0.21	0.0098174	0.04674952380952381
0.22	0.0082822	0.03764636363636364
0.23	0.0081244	0.03532347826086957
0.24	0.008667	0.0361125
0.25	0.010243	0.040972
0.26	0.0089526	0.03443307692307692
0.27	0.0110707	0.04100259259259259
0.28	0.0077854000000000005	0.027805
0.29	0.010587099999999999	0.03650724137931034
0.3	0.010397	0.03465666666666667
0.31	0.0103219	0.033296451612903226
0.32	0.0132893	0.0415290625
0.33	0.0095173	0.02884030303030303
0.34	0.011669	0.03432058823529412
0.35	0.0143573	0.041020857142857144
0.36	0.009512499999999998	0.02642361111111111
0.37	0.0135465	0.03661216216216216
0.38	0.0102589	0.026997105263157895
0.39	0.0106865	0.02740128205128205
0.4	0.0095218	0.0238045
0.41	0.0110664	0.026991219512195123
0.42	0.011878499999999998	0.028282142857142856
0.43	0.013025	0.030290697674418606
0.44	0.0153726	0.03493772727272727
0.45	0.0098957	0.021990444444444444
0.46	0.0119821	0.02604804347826087
0.47	0.014330299999999999	0.03049
